Area Name,Division,Ownership,Household Size,Total number of female headed households,No exclusive room,1,2,3,4,5,6 and above
 JAMMU & KASHMIR,Urban,Any Other,608, 178 , 8 , 74 , 58 , 24 , 11 , 2 , 1 
 JAMMU & KASHMIR,Urban,Any Other,9+, 45 , 1 , 10 , 21 , 4 , 5 , 1 , 3 
 HIMACHAL PRADESH,Total,Total,All Households," 2,70,128 "," 2,680 "," 45,251 "," 77,527 "," 48,690 "," 48,983 "," 18,538 "," 28,459 "
 HIMACHAL PRADESH,Total,Total,1," 35,679 ", 834 ," 11,881 "," 11,249 "," 4,544 "," 4,136 "," 1,192 "," 1,843 "
 HIMACHAL PRADESH,Total,Total,2," 32,527 ", 435 ," 7,599 "," 10,494 "," 5,347 "," 4,788 "," 1,597 "," 2,267 "
 HIMACHAL PRADESH,Total,Total,3," 51,921 ", 472 ," 9,280 "," 15,698 "," 9,565 "," 9,330 "," 3,441 "," 4,135 "
 HIMACHAL PRADESH,Total,Total,4," 46,500 ", 336 ," 6,654 "," 13,329 "," 8,931 "," 9,245 "," 3,527 "," 4,478 "
 HIMACHAL PRADESH,Total,Total,5," 46,523 ", 258 ," 5,188 "," 12,903 "," 9,494 "," 9,579 "," 3,731 "," 5,370 "
 HIMACHAL PRADESH,Total,Total,608," 46,845 ", 267 ," 4,212 "," 12,274 "," 9,200 "," 9,790 "," 3,947 "," 7,155 "
 HIMACHAL PRADESH,Total,Total,9+," 10,133 ", 78 , 437 ," 1,580 "," 1,609 "," 2,115 "," 1,103 "," 3,211 "
 HIMACHAL PRADESH,Total,Owned,All Households," 2,49,619 "," 1,904 "," 36,462 "," 69,374 "," 46,869 "," 48,364 "," 18,394 "," 28,252 "
 HIMACHAL PRADESH,Total,Owned,1," 31,342 ", 567 ," 9,431 "," 10,047 "," 4,273 "," 4,037 "," 1,171 "," 1,816 "
 HIMACHAL PRADESH,Total,Owned,2," 28,154 ", 287 ," 5,470 "," 8,823 "," 5,052 "," 4,704 "," 1,581 "," 2,237 "
 HIMACHAL PRADESH,Total,Owned,3," 46,524 ", 330 ," 7,120 "," 13,238 "," 9,097 "," 9,208 "," 3,420 "," 4,111 "
 HIMACHAL PRADESH,Total,Owned,4," 43,417 ", 242 ," 5,580 "," 11,931 "," 8,579 "," 9,136 "," 3,502 "," 4,447 "
 HIMACHAL PRADESH,Total,Owned,5," 44,806 ", 206 ," 4,652 "," 12,140 "," 9,283 "," 9,485 "," 3,710 "," 5,330 "
 HIMACHAL PRADESH,Total,Owned,608," 45,482 ", 211 ," 3,821 "," 11,696 "," 9,019 "," 9,707 "," 3,914 "," 7,114 "
 HIMACHAL PRADESH,Total,Owned,9+," 9,894 ", 61 , 388 ," 1,499 "," 1,566 "," 2,087 "," 1,096 "," 3,197 "
 HIMACHAL PRADESH,Total,Rented,All Households," 16,770 ", 472 ," 7,047 "," 7,151 "," 1,474 ", 427 , 95 , 104 
 HIMACHAL PRADESH,Total,Rented,1," 3,344 ", 160 ," 1,902 ", 999 , 195 , 66 , 13 , 9 
 HIMACHAL PRADESH,Total,Rented,2," 3,688 ", 92 ," 1,788 "," 1,485 ", 240 , 57 , 8 , 18 
 HIMACHAL PRADESH,Total,Rented,3," 4,680 ", 94 ," 1,831 "," 2,248 ", 392 , 90 , 13 , 12 
 HIMACHAL PRADESH,Total,Rented,4," 2,568 ", 58 , 844 ," 1,248 ", 301 , 79 , 20 , 18 
 HIMACHAL PRADESH,Total,Rented,5," 1,332 ", 28 , 393 , 648 , 171 , 58 , 15 , 19 
 HIMACHAL PRADESH,Total,Rented,608, 984 , 30 , 263 , 460 , 139 , 53 , 20 , 19 
 HIMACHAL PRADESH,Total,Rented,9+, 174 , 10 , 26 , 63 , 36 , 24 , 6 , 9 
 HIMACHAL PRADESH,Total,Any Other,All Households," 3,739 ", 304 ," 1,742 "," 1,002 ", 347 , 192 , 49 , 103 
 HIMACHAL PRADESH,Total,Any Other,1, 993 , 107 , 548 , 203 , 76 , 33 , 8 , 18 
 HIMACHAL PRADESH,Total,Any Other,2, 685 , 56 , 341 , 186 , 55 , 27 , 8 , 12 
 HIMACHAL PRADESH,Total,Any Other,3, 717 , 48 , 329 , 212 , 76 , 32 , 8 , 12 
 HIMACHAL PRADESH,Total,Any Other,4, 515 , 36 , 230 , 150 , 51 , 30 , 5 , 13 
 HIMACHAL PRADESH,Total,Any Other,5, 385 , 24 , 143 , 115 , 40 , 36 , 6 , 21 
 HIMACHAL PRADESH,Total,Any Other,608, 379 , 26 , 128 , 118 , 42 , 30 , 13 , 22 
 HIMACHAL PRADESH,Total,Any Other,9+, 65 , 7 , 23 , 18 , 7 , 4 , 1 , 5 
 HIMACHAL PRADESH,Rural,Total,All Households," 2,45,430 "," 2,347 "," 39,947 "," 69,569 "," 44,322 "," 45,670 "," 17,096 "," 26,479 "
 HIMACHAL PRADESH,Rural,Total,1," 32,015 ", 734 ," 10,513 "," 10,103 "," 4,044 "," 3,799 "," 1,090 "," 1,732 "
 HIMACHAL PRADESH,Rural,Total,2," 28,378 ", 385 ," 6,322 "," 8,990 "," 4,701 "," 4,415 "," 1,480 "," 2,085 "
 HIMACHAL PRADESH,Rural,Total,3," 46,623 ", 398 ," 8,050 "," 13,559 "," 8,669 "," 8,793 "," 3,236 "," 3,918 "
 HIMACHAL PRADESH,Rural,Total,4," 42,489 ", 299 ," 5,943 "," 11,958 "," 8,145 "," 8,674 "," 3,286 "," 4,184 "
 HIMACHAL PRADESH,Rural,Total,5," 42,898 ", 226 ," 4,789 "," 11,920 "," 8,701 "," 8,889 "," 3,397 "," 4,976 "
 HIMACHAL PRADESH,Rural,Total,608," 43,708 ", 245 ," 3,925 "," 11,550 "," 8,562 "," 9,153 "," 3,620 "," 6,653 "
 HIMACHAL PRADESH,Rural,Total,9+," 9,319 ", 60 , 405 ," 1,489 "," 1,500 "," 1,947 ", 987 ," 2,931 "
 HIMACHAL PRADESH,Rural,Owned,All Households," 2,34,656 "," 1,778 "," 34,945 "," 65,847 "," 43,469 "," 45,288 "," 17,002 "," 26,327 "
 HIMACHAL PRADESH,Rural,Owned,1," 29,542 ", 533 ," 9,068 "," 9,520 "," 3,904 "," 3,735 "," 1,074 "," 1,708 "
 HIMACHAL PRADESH,Rural,Owned,2," 26,191 ", 269 ," 5,189 "," 8,264 "," 4,564 "," 4,371 "," 1,469 "," 2,065 "
 HIMACHAL PRADESH,Rural,Owned,3," 43,927 ", 310 ," 6,829 "," 12,494 "," 8,463 "," 8,708 "," 3,221 "," 3,902 "
 HIMACHAL PRADESH,Rural,Owned,4," 40,926 ", 229 ," 5,339 "," 11,324 "," 7,987 "," 8,610 "," 3,270 "," 4,167 "
 HIMACHAL PRADESH,Rural,Owned,5," 41,982 ", 191 ," 4,470 "," 11,559 "," 8,602 "," 8,828 "," 3,386 "," 4,946 "
 HIMACHAL PRADESH,Rural,Owned,608," 42,906 ", 199 ," 3,680 "," 11,238 "," 8,472 "," 9,100 "," 3,599 "," 6,618 "
 HIMACHAL PRADESH,Rural,Owned,9+," 9,182 ", 47 , 370 ," 1,448 "," 1,477 "," 1,936 ", 983 ," 2,921 "
 HIMACHAL PRADESH,Rural,Rented,All Households," 7,939 ", 316 ," 3,710 "," 3,002 ", 570 , 223 , 55 , 63 
 HIMACHAL PRADESH,Rural,Rented,1," 1,722 ", 111 ," 1,038 ", 438 , 80 , 36 , 11 , 8 
 HIMACHAL PRADESH,Rural,Rented,2," 1,654 ", 66 , 877 , 582 , 94 , 22 , 4 , 9 
 HIMACHAL PRADESH,Rural,Rented,3," 2,167 ", 50 , 970 , 931 , 143 , 59 , 8 , 6 
 HIMACHAL PRADESH,Rural,Rented,4," 1,186 ", 40 , 442 , 525 , 118 , 42 , 11 , 8 
 HIMACHAL PRADESH,Rural,Rented,5, 617 , 15 , 209 , 280 , 65 , 29 , 7 , 12 
 HIMACHAL PRADESH,Rural,Rented,608, 510 , 27 , 157 , 220 , 53 , 27 , 11 , 15 
 HIMACHAL PRADESH,Rural,Rented,9+, 83 , 7 , 17 , 26 , 17 , 8 , 3 , 5 
 HIMACHAL PRADESH,Rural,Any Other,All Households," 2,835 ", 253 ," 1,292 ", 720 , 283 , 159 , 39 , 89 
 HIMACHAL PRADESH,Rural,Any Other,1, 751 , 90 , 407 , 145 , 60 , 28 , 5 , 16 
 HIMACHAL PRADESH,Rural,Any Other,2, 533 , 50 , 256 , 144 , 43 , 22 , 7 , 11 
 HIMACHAL PRADESH,Rural,Any Other,3, 529 , 38 , 251 , 134 , 63 , 26 , 7 , 10 
 HIMACHAL PRADESH,Rural,Any Other,4, 377 , 30 , 162 , 109 , 40 , 22 , 5 , 9 
 HIMACHAL PRADESH,Rural,Any Other,5, 299 , 20 , 110 , 81 , 34 , 32 , 4 , 18 
 HIMACHAL PRADESH,Rural,Any Other,608, 292 , 19 , 88 , 92 , 37 , 26 , 10 , 20 
 HIMACHAL PRADESH,Rural,Any Other,9+, 54 , 6 , 18 , 15 , 6 , 3 , 1 , 5 
 HIMACHAL PRADESH,Urban,Total,All Households," 24,698 ", 333 ," 5,304 "," 7,958 "," 4,368 "," 3,313 "," 1,442 "," 1,980 "
 HIMACHAL PRADESH,Urban,Total,1," 3,664 ", 100 ," 1,368 "," 1,146 ", 500 , 337 , 102 , 111 
 HIMACHAL PRADESH,Urban,Total,2," 4,149 ", 50 ," 1,277 "," 1,504 ", 646 , 373 , 117 , 182 
 HIMACHAL PRADESH,Urban,Total,3," 5,298 ", 74 ," 1,230 "," 2,139 ", 896 , 537 , 205 , 217 
 HIMACHAL PRADESH,Urban,Total,4," 4,011 ", 37 , 711 ," 1,371 ", 786 , 571 , 241 , 294 
 HIMACHAL PRADESH,Urban,Total,5," 3,625 ", 32 , 399 , 983 , 793 , 690 , 334 , 394 
 HIMACHAL PRADESH,Urban,Total,608," 3,137 ", 22 , 287 , 724 , 638 , 637 , 327 , 502 
 HIMACHAL PRADESH,Urban,Total,9+, 814 , 18 , 32 , 91 , 109 , 168 , 116 , 280 
 HIMACHAL PRADESH,Urban,Owned,All Households," 14,963 ", 126 ," 1,517 "," 3,527 "," 3,400 "," 3,076 "," 1,392 "," 1,925 "
 HIMACHAL PRADESH,Urban,Owned,1," 1,800 ", 34 , 363 , 527 , 369 , 302 , 97 , 108 
 HIMACHAL PRADESH,Urban,Owned,2," 1,963 ", 18 , 281 , 559 , 488 , 333 , 112 , 172 
 HIMACHAL PRADESH,Urban,Owned,3," 2,597 ", 20 , 291 , 744 , 634 , 500 , 199 , 209 
 HIMACHAL PRADESH,Urban,Owned,4," 2,491 ", 13 , 241 , 607 , 592 , 526 , 232 , 280 
 HIMACHAL PRADESH,Urban,Owned,5," 2,824 ", 15 , 182 , 581 , 681 , 657 , 324 , 384 
 HIMACHAL PRADESH,Urban,Owned,608," 2,576 ", 12 , 141 , 458 , 547 , 607 , 315 , 496 
 HIMACHAL PRADESH,Urban,Owned,9+, 712 , 14 , 18 , 51 , 89 , 151 , 113 , 276 
 HIMACHAL PRADESH,Urban,Rented,All Households," 8,831 ", 156 ," 3,337 "," 4,149 ", 904 , 204 , 40 , 41 
 HIMACHAL PRADESH,Urban,Rented,1," 1,622 ", 49 , 864 , 561 , 115 , 30 , 2 , 1 
 HIMACHAL PRADESH,Urban,Rented,2," 2,034 ", 26 , 911 , 903 , 146 , 35 , 4 , 9 
 HIMACHAL PRADESH,Urban,Rented,3," 2,513 ", 44 , 861 ," 1,317 ", 249 , 31 , 5 , 6 
 HIMACHAL PRADESH,Urban,Rented,4," 1,382 ", 18 , 402 , 723 , 183 , 37 , 9 , 10 
 HIMACHAL PRADESH,Urban,Rented,5, 715 , 13 , 184 , 368 , 106 , 29 , 8 , 7 
 HIMACHAL PRADESH,Urban,Rented,608, 474 , 3 , 106 , 240 , 86 , 26 , 9 , 4 
 HIMACHAL PRADESH,Urban,Rented,9+, 91 , 3 , 9 , 37 , 19 , 16 , 3 , 4 
 HIMACHAL PRADESH,Urban,Any Other,All Households, 904 , 51 , 450 , 282 , 64 , 33 , 10 , 14 
 HIMACHAL PRADESH,Urban,Any Other,1, 242 , 17 , 141 , 58 , 16 , 5 , 3 , 2 
 HIMACHAL PRADESH,Urban,Any Other,2, 152 , 6 , 85 , 42 , 12 , 5 , 1 , 1 
 HIMACHAL PRADESH,Urban,Any Other,3, 188 , 10 , 78 , 78 , 13 , 6 , 1 , 2 
 HIMACHAL PRADESH,Urban,Any Other,4, 138 , 6 , 68 , 41 , 11 , 8 , -   , 4 
 HIMACHAL PRADESH,Urban,Any Other,5, 86 , 4 , 33 , 34 , 6 , 4 , 2 , 3 
 HIMACHAL PRADESH,Urban,Any Other,608, 87 , 7 , 40 , 26 , 5 , 4 , 3 , 2 
 HIMACHAL PRADESH,Urban,Any Other,9+, 11 , 1 , 5 , 3 , 1 , 1 , -   , -   
 PUNJAB,Total,Total,All Households," 6,73,264 "," 6,549 "," 1,22,081 "," 2,19,071 "," 1,59,859 "," 94,176 "," 38,811 "," 32,717 "
 PUNJAB,Total,Total,1," 46,172 "," 1,090 "," 16,736 "," 13,519 "," 7,683 "," 4,141 "," 1,646 "," 1,357 "
 PUNJAB,Total,Total,2," 69,766 ", 876 ," 20,445 "," 23,958 "," 13,358 "," 6,950 "," 2,380 "," 1,799 "
 PUNJAB,Total,Total,3," 1,12,192 "," 1,140 "," 24,913 "," 39,989 "," 25,799 "," 12,671 "," 4,624 "," 3,056 "
 PUNJAB,Total,Total,4," 1,19,631 "," 1,086 "," 22,778 "," 42,486 "," 28,567 "," 15,455 "," 5,564 "," 3,695 "
 PUNJAB,Total,Total,5," 1,27,507 ", 909 ," 17,960 "," 42,752 "," 33,708 "," 19,126 "," 7,780 "," 5,272 "
 PUNJAB,Total,Total,608," 1,53,949 "," 1,124 "," 17,554 "," 49,739 "," 40,272 "," 25,427 "," 10,779 "," 9,054 "
 PUNJAB,Total,Total,9+," 44,047 ", 324 ," 1,695 "," 6,628 "," 10,472 "," 10,406 "," 6,038 "," 8,484 "
 PUNJAB,Total,Owned,All Households," 6,26,561 "," 5,551 "," 1,02,341 "," 2,02,842 "," 1,53,557 "," 92,017 "," 38,096 "," 32,157 "
 PUNJAB,Total,Owned,1," 41,972 ", 881 ," 14,366 "," 12,555 "," 7,283 "," 3,997 "," 1,585 "," 1,305 "
 PUNJAB,Total,Owned,2," 62,711 ", 707 ," 16,892 "," 21,836 "," 12,566 "," 6,671 "," 2,303 "," 1,736 "
 PUNJAB,Total,Owned,3," 1,01,862 ", 951 ," 20,392 "," 36,357 "," 24,467 "," 12,264 "," 4,489 "," 2,942 "
 PUNJAB,Total,Owned,4," 1,10,595 ", 913 ," 19,010 "," 39,206 "," 27,336 "," 15,056 "," 5,456 "," 3,618 "
 PUNJAB,Total,Owned,5," 1,20,361 ", 796 ," 15,256 "," 40,123 "," 32,580 "," 18,776 "," 7,644 "," 5,186 "
 PUNJAB,Total,Owned,608," 1,46,350 ", 999 ," 14,998 "," 46,610 "," 39,149 "," 24,998 "," 10,645 "," 8,951 "
 PUNJAB,Total,Owned,9+," 42,710 ", 304 ," 1,427 "," 6,155 "," 10,176 "," 10,255 "," 5,974 "," 8,419 "
 PUNJAB,Total,Rented,All Households," 35,636 ", 578 ," 15,404 "," 12,848 "," 4,605 "," 1,476 ", 421 , 304 
 PUNJAB,Total,Rented,1," 2,594 ", 108 ," 1,521 ", 632 , 212 , 76 , 25 , 20 
 PUNJAB,Total,Rented,2," 5,415 ", 96 ," 2,847 "," 1,672 ", 561 , 175 , 39 , 25 
 PUNJAB,Total,Rented,3," 8,106 ", 114 ," 3,669 "," 2,932 ", 978 , 270 , 84 , 59 
 PUNJAB,Total,Rented,4," 7,146 ", 111 ," 3,029 "," 2,656 ", 955 , 282 , 62 , 51 
 PUNJAB,Total,Rented,5," 5,607 ", 75 ," 2,169 "," 2,121 ", 852 , 257 , 80 , 53 
 PUNJAB,Total,Rented,608," 5,821 ", 67 ," 1,991 "," 2,465 ", 835 , 307 , 90 , 66 
 PUNJAB,Total,Rented,9+, 947 , 7 , 178 , 370 , 212 , 109 , 41 , 30 
 PUNJAB,Total,Any Other,All Households," 11,067 ", 420 ," 4,336 "," 3,381 "," 1,697 ", 683 , 294 , 256 
 PUNJAB,Total,Any Other,1," 1,606 ", 101 , 849 , 332 , 188 , 68 , 36 , 32 
 PUNJAB,Total,Any Other,2," 1,640 ", 73 , 706 , 450 , 231 , 104 , 38 , 38 
 PUNJAB,Total,Any Other,3," 2,224 ", 75 , 852 , 700 , 354 , 137 , 51 , 55 
 PUNJAB,Total,Any Other,4," 1,890 ", 62 , 739 , 624 , 276 , 117 , 46 , 26 
 PUNJAB,Total,Any Other,5," 1,539 ", 38 , 535 , 508 , 276 , 93 , 56 , 33 
 PUNJAB,Total,Any Other,608," 1,778 ", 58 , 565 , 664 , 288 , 122 , 44 , 37 
 PUNJAB,Total,Any Other,9+, 390 , 13 , 90 , 103 , 84 , 42 , 23 , 35 
 PUNJAB,Rural,Total,All Households," 4,21,407 "," 3,713 "," 73,896 "," 1,38,382 "," 1,00,978 "," 59,106 "," 24,758 "," 20,574 "
 PUNJAB,Rural,Total,1," 29,189 ", 648 ," 11,329 "," 8,450 "," 4,522 "," 2,344 "," 1,070 ", 826 
 PUNJAB,Rural,Total,2," 42,460 ", 504 ," 12,579 "," 14,816 "," 7,935 "," 4,082 "," 1,459 "," 1,085 "
 PUNJAB,Rural,Total,3," 70,915 ", 646 ," 14,889 "," 25,410 "," 16,649 "," 8,273 "," 3,107 "," 1,941 "
 PUNJAB,Rural,Total,4," 75,507 ", 615 ," 13,516 "," 27,048 "," 18,391 "," 9,907 "," 3,683 "," 2,347 "
 PUNJAB,Rural,Total,5," 77,160 ", 489 ," 10,408 "," 26,438 "," 20,635 "," 11,435 "," 4,623 "," 3,132 "
 PUNJAB,Rural,Total,608," 98,383 ", 631 ," 10,240 "," 32,153 "," 26,159 "," 16,444 "," 6,929 "," 5,827 "
 PUNJAB,Rural,Total,9+," 27,793 ", 180 , 935 ," 4,067 "," 6,687 "," 6,621 "," 3,887 "," 5,416 "
 PUNJAB,Rural,Owned,All Households," 4,09,486 "," 3,345 "," 68,913 "," 1,34,571 "," 99,441 "," 58,428 "," 24,460 "," 20,328 "
 PUNJAB,Rural,Owned,1," 27,807 ", 558 ," 10,547 "," 8,177 "," 4,398 "," 2,287 "," 1,041 ", 799 
 PUNJAB,Rural,Owned,2," 40,756 ", 439 ," 11,732 "," 14,366 "," 7,748 "," 3,992 "," 1,424 "," 1,055 "
 PUNJAB,Rural,Owned,3," 68,516 ", 589 ," 13,842 "," 24,640 "," 16,361 "," 8,144 "," 3,053 "," 1,887 "
 PUNJAB,Rural,Owned,4," 73,331 ", 554 ," 12,585 "," 26,313 "," 18,119 "," 9,802 "," 3,639 "," 2,319 "
 PUNJAB,Rural,Owned,5," 75,426 ", 454 ," 9,772 "," 25,819 "," 20,377 "," 11,331 "," 4,572 "," 3,101 "
 PUNJAB,Rural,Owned,608," 96,248 ", 580 ," 9,576 "," 31,306 "," 25,844 "," 16,289 "," 6,874 "," 5,779 "
 PUNJAB,Rural,Owned,9+," 27,402 ", 171 , 859 ," 3,950 "," 6,594 "," 6,583 "," 3,857 "," 5,388 "
 PUNJAB,Rural,Rented,All Households," 6,377 ", 136 ," 2,670 "," 2,330 ", 740 , 296 , 114 , 91 
 PUNJAB,Rural,Rented,1, 501 , 28 , 306 , 109 , 27 , 16 , 6 , 9 
 PUNJAB,Rural,Rented,2, 924 , 27 , 483 , 283 , 82 , 31 , 9 , 9 
 PUNJAB,Rural,Rented,3," 1,339 ", 17 , 606 , 481 , 141 , 53 , 26 , 15 
 PUNJAB,Rural,Rented,4," 1,223 ", 23 , 527 , 456 , 138 , 47 , 18 , 14 
 PUNJAB,Rural,Rented,5, 996 , 17 , 365 , 399 , 138 , 49 , 17 , 11 
 PUNJAB,Rural,Rented,608," 1,201 ", 23 , 352 , 527 , 167 , 79 , 28 , 25 
 PUNJAB,Rural,Rented,9+, 193 , 1 , 31 , 75 , 47 , 21 , 10 , 8 
 PUNJAB,Rural,Any Other,All Households," 5,544 ", 232 ," 2,313 "," 1,481 ", 797 , 382 , 184 , 155 
 PUNJAB,Rural,Any Other,1, 881 , 62 , 476 , 164 , 97 , 41 , 23 , 18 
 PUNJAB,Rural,Any Other,2, 780 , 38 , 364 , 167 , 105 , 59 , 26 , 21 
 PUNJAB,Rural,Any Other,3," 1,060 ", 40 , 441 , 289 , 147 , 76 , 28 , 39 
 PUNJAB,Rural,Any Other,4, 953 , 38 , 404 , 279 , 134 , 58 , 26 , 14 
 PUNJAB,Rural,Any Other,5, 738 , 18 , 271 , 220 , 120 , 55 , 34 , 20 
 PUNJAB,Rural,Any Other,608, 934 , 28 , 312 , 320 , 148 , 76 , 27 , 23 
 PUNJAB,Rural,Any Other,9+, 198 , 8 , 45 , 42 , 46 , 17 , 20 , 20 
 PUNJAB,Urban,Total,All Households," 2,51,857 "," 2,836 "," 48,185 "," 80,689 "," 58,881 "," 35,070 "," 14,053 "," 12,143 "
 PUNJAB,Urban,Total,1," 16,983 ", 442 ," 5,407 "," 5,069 "," 3,161 "," 1,797 ", 576 , 531 
 PUNJAB,Urban,Total,2," 27,306 ", 372 ," 7,866 "," 9,142 "," 5,423 "," 2,868 ", 921 , 714 
 PUNJAB,Urban,Total,3," 41,277 ", 494 ," 10,024 "," 14,579 "," 9,150 "," 4,398 "," 1,517 "," 1,115 "
 PUNJAB,Urban,Total,4," 44,124 ", 471 ," 9,262 "," 15,438 "," 10,176 "," 5,548 "," 1,881 "," 1,348 "
 PUNJAB,Urban,Total,5," 50,347 ", 420 ," 7,552 "," 16,314 "," 13,073 "," 7,691 "," 3,157 "," 2,140 "
 PUNJAB,Urban,Total,608," 55,566 ", 493 ," 7,314 "," 17,586 "," 14,113 "," 8,983 "," 3,850 "," 3,227 "
 PUNJAB,Urban,Total,9+," 16,254 ", 144 , 760 ," 2,561 "," 3,785 "," 3,785 "," 2,151 "," 3,068 "
 PUNJAB,Urban,Owned,All Households," 2,17,075 "," 2,206 "," 33,428 "," 68,271 "," 54,116 "," 33,589 "," 13,636 "," 11,829 "
 PUNJAB,Urban,Owned,1," 14,165 ", 323 ," 3,819 "," 4,378 "," 2,885 "," 1,710 ", 544 , 506 
 PUNJAB,Urban,Owned,2," 21,955 ", 268 ," 5,160 "," 7,470 "," 4,818 "," 2,679 ", 879 , 681 
 PUNJAB,Urban,Owned,3," 33,346 ", 362 ," 6,550 "," 11,717 "," 8,106 "," 4,120 "," 1,436 "," 1,055 "
 PUNJAB,Urban,Owned,4," 37,264 ", 359 ," 6,425 "," 12,893 "," 9,217 "," 5,254 "," 1,817 "," 1,299 "
 PUNJAB,Urban,Owned,5," 44,935 ", 342 ," 5,484 "," 14,304 "," 12,203 "," 7,445 "," 3,072 "," 2,085 "
 PUNJAB,Urban,Owned,608," 50,102 ", 419 ," 5,422 "," 15,304 "," 13,305 "," 8,709 "," 3,771 "," 3,172 "
 PUNJAB,Urban,Owned,9+," 15,308 ", 133 , 568 ," 2,205 "," 3,582 "," 3,672 "," 2,117 "," 3,031 "
 PUNJAB,Urban,Rented,All Households," 29,259 ", 442 ," 12,734 "," 10,518 "," 3,865 "," 1,180 ", 307 , 213 
 PUNJAB,Urban,Rented,1," 2,093 ", 80 ," 1,215 ", 523 , 185 , 60 , 19 , 11 
 PUNJAB,Urban,Rented,2," 4,491 ", 69 ," 2,364 "," 1,389 ", 479 , 144 , 30 , 16 
 PUNJAB,Urban,Rented,3," 6,767 ", 97 ," 3,063 "," 2,451 ", 837 , 217 , 58 , 44 
 PUNJAB,Urban,Rented,4," 5,923 ", 88 ," 2,502 "," 2,200 ", 817 , 235 , 44 , 37 
 PUNJAB,Urban,Rented,5," 4,611 ", 58 ," 1,804 "," 1,722 ", 714 , 208 , 63 , 42 
 PUNJAB,Urban,Rented,608," 4,620 ", 44 ," 1,639 "," 1,938 ", 668 , 228 , 62 , 41 
 PUNJAB,Urban,Rented,9+, 754 , 6 , 147 , 295 , 165 , 88 , 31 , 22 
 PUNJAB,Urban,Any Other,All Households," 5,523 ", 188 ," 2,023 "," 1,900 ", 900 , 301 , 110 , 101 
 PUNJAB,Urban,Any Other,1, 725 , 39 , 373 , 168 , 91 , 27 , 13 , 14 
 PUNJAB,Urban,Any Other,2, 860 , 35 , 342 , 283 , 126 , 45 , 12 , 17 
 PUNJAB,Urban,Any Other,3," 1,164 ", 35 , 411 , 411 , 207 , 61 , 23 , 16 
 PUNJAB,Urban,Any Other,4, 937 , 24 , 335 , 345 , 142 , 59 , 20 , 12 
 PUNJAB,Urban,Any Other,5, 801 , 20 , 264 , 288 , 156 , 38 , 22 , 13 
 PUNJAB,Urban,Any Other,608, 844 , 30 , 253 , 344 , 140 , 46 , 17 , 14 
 PUNJAB,Urban,Any Other,9+, 192 , 5 , 45 , 61 , 38 , 25 , 3 , 15 
 CHANDIGARH,Total,Total,All Households," 20,945 ", 281 ," 5,263 "," 6,272 "," 4,606 "," 2,474 ", 910 ," 1,139 "
 CHANDIGARH,Total,Total,1," 2,125 ", 94 , 673 , 458 , 443 , 265 , 98 , 94 
 CHANDIGARH,Total,Total,2," 2,856 ", 35 , 823 , 857 , 669 , 295 , 94 , 83 
 CHANDIGARH,Total,Total,3," 3,860 ", 49 ," 1,060 "," 1,264 ", 868 , 388 , 115 , 116 
 CHANDIGARH,Total,Total,4," 3,749 ", 46 ," 1,017 "," 1,176 ", 841 , 399 , 141 , 129 
 CHANDIGARH,Total,Total,5," 3,611 ", 28 , 801 ," 1,091 ", 764 , 490 , 207 , 230 
 CHANDIGARH,Total,Total,608," 3,669 ", 24 , 787 ," 1,163 ", 795 , 446 , 185 , 269 
 CHANDIGARH,Total,Total,9+," 1,075 ", 5 , 102 , 263 , 226 , 191 , 70 , 218 
 CHANDIGARH,Total,Owned,All Households," 12,905 ", 121 ," 2,363 "," 3,435 "," 3,063 "," 2,084 ", 771 ," 1,068 "
 CHANDIGARH,Total,Owned,1," 1,208 ", 42 , 236 , 258 , 288 , 221 , 85 , 78 
 CHANDIGARH,Total,Owned,2," 1,483 ", 16 , 298 , 401 , 394 , 222 , 75 , 77 
 CHANDIGARH,Total,Owned,3," 1,960 ", 19 , 420 , 577 , 473 , 278 , 88 , 105 
 CHANDIGARH,Total,Owned,4," 2,157 ", 17 , 466 , 604 , 511 , 332 , 105 , 122 
 CHANDIGARH,Total,Owned,5," 2,508 ", 9 , 431 , 653 , 572 , 448 , 178 , 217 
 CHANDIGARH,Total,Owned,608," 2,679 ", 14 , 441 , 757 , 628 , 406 , 170 , 263 
 CHANDIGARH,Total,Owned,9+, 910 , 4 , 71 , 185 , 197 , 177 , 70 , 206 
 CHANDIGARH,Total,Rented,All Households," 7,192 ", 143 ," 2,406 "," 2,655 "," 1,443 ", 360 , 130 , 55 
 CHANDIGARH,Total,Rented,1, 785 , 46 , 361 , 186 , 140 , 31 , 12 , 9 
 CHANDIGARH,Total,Rented,2," 1,231 ", 16 , 449 , 420 , 256 , 68 , 17 , 5 
 CHANDIGARH,Total,Rented,3," 1,726 ", 24 , 550 , 646 , 368 , 106 , 24 , 8 
 CHANDIGARH,Total,Rented,4," 1,444 ", 28 , 458 , 541 , 311 , 64 , 36 , 6 
 CHANDIGARH,Total,Rented,5, 992 , 19 , 303 , 407 , 183 , 41 , 28 , 11 
 CHANDIGARH,Total,Rented,608, 865 , 9 , 262 , 378 , 159 , 38 , 13 , 6 
 CHANDIGARH,Total,Rented,9+, 149 , 1 , 23 , 77 , 26 , 12 , -   , 10 
 CHANDIGARH,Total,Any Other,All Households, 848 , 17 , 494 , 182 , 100 , 30 , 9 , 16 
